,song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
515,Un sourire et une larme (valse),Tom Kristiaan,0.441,0.018,10,-27.154,0,0.0456,0.994,0.952,0.116,0.204,107.794,audio_features,70pC9IQb39VDNUm3Uio5kD,spotify:track:70pC9IQb39VDNUm3Uio5kD,https://api.spotify.com/v1/tracks/70pC9IQb39VDNUm3Uio5kD,https://api.spotify.com/v1/audio-analysis/70pC9IQb39VDNUm3Uio5kD,146091,3,relax
516,Reflections,Aquilegia,0.316,0.0319,6,-29.428,1,0.0511,0.992,0.92,0.0926,0.223,175.256,audio_features,6jkQJB7iKoYFZanJuXlnUf,spotify:track:6jkQJB7iKoYFZanJuXlnUf,https://api.spotify.com/v1/tracks/6jkQJB7iKoYFZanJuXlnUf,https://api.spotify.com/v1/audio-analysis/6jkQJB7iKoYFZanJuXlnUf,113986,4,relax
517,Shizukana,Isshi Matsuriza,0.47,0.0593,7,-28.563,1,0.0355,0.99,0.934,0.104,0.178,113.418,audio_features,63oFS9JTsvadCXUqwqA7p0,spotify:track:63oFS9JTsvadCXUqwqA7p0,https://api.spotify.com/v1/tracks/63oFS9JTsvadCXUqwqA7p0,https://api.spotify.com/v1/audio-analysis/63oFS9JTsvadCXUqwqA7p0,131787,4,relax
518,Léopoldine,Gaspar Parentau,0.527,0.0338,7,-26.245,1,0.0832,0.996,0.969,0.184,0.179,67.807,audio_features,5DWI8rBs9a5fyeR35poYYm,spotify:track:5DWI8rBs9a5fyeR35poYYm,https://api.spotify.com/v1/tracks/5DWI8rBs9a5fyeR35poYYm,https://api.spotify.com/v1/audio-analysis/5DWI8rBs9a5fyeR35poYYm,165294,4,relax
519,Periferi,Aeyes Libe,0.49,0.0207,7,-26.438,0,0.036,0.994,0.924,0.134,0.408,99.583,audio_features,3XQE7ZJGVZTcPcZMZslJk5,spotify:track:3XQE7ZJGVZTcPcZMZslJk5,https://api.spotify.com/v1/tracks/3XQE7ZJGVZTcPcZMZslJk5,https://api.spotify.com/v1/audio-analysis/3XQE7ZJGVZTcPcZMZslJk5,144125,3,relax
520,in a room full of you,like gentle rain,0.446,0.018,8,-27.431,1,0.0436,0.995,0.937,0.0651,0.2,111.725,audio_features,0BZLKyvqypWnn5kfysaNPt,spotify:track:0BZLKyvqypWnn5kfysaNPt,https://api.spotify.com/v1/tracks/0BZLKyvqypWnn5kfysaNPt,https://api.spotify.com/v1/audio-analysis/0BZLKyvqypWnn5kfysaNPt,192817,4,relax
521,Handmade,Bodi Lukasz,0.499,0.033,2,-28.101,1,0.0398,0.993,0.947,0.0946,0.236,94.543,audio_features,5TQcYO4moNRTTrtM5Frj30,spotify:track:5TQcYO4moNRTTrtM5Frj30,https://api.spotify.com/v1/tracks/5TQcYO4moNRTTrtM5Frj30,https://api.spotify.com/v1/audio-analysis/5TQcYO4moNRTTrtM5Frj30,137250,4,relax
522,Mist,Sarah Keen,0.516,0.0267,11,-30.229,1,0.0461,0.992,0.899,0.0963,0.378,110.636,audio_features,1FxrWXRLIi0aUDlTQNLQZY,spotify:track:1FxrWXRLIi0aUDlTQNLQZY,https://api.spotify.com/v1/tracks/1FxrWXRLIi0aUDlTQNLQZY,https://api.spotify.com/v1/audio-analysis/1FxrWXRLIi0aUDlTQNLQZY,122698,4,relax
523,Ballade Pour Elly,Oscar Sundberg,0.456,0.0555,3,-22.393,1,0.0636,0.992,0.96,0.136,0.38,145.477,audio_features,0p6olbVHkNaijGRG6IDEnK,spotify:track:0p6olbVHkNaijGRG6IDEnK,https://api.spotify.com/v1/tracks/0p6olbVHkNaijGRG6IDEnK,https://api.spotify.com/v1/audio-analysis/0p6olbVHkNaijGRG6IDEnK,243209,4,relax
524,for you,Holly Jones,0.328,0.00758,10,-26.281,1,0.039,0.988,0.937,0.109,0.151,92.095,audio_features,7ex04ig5hEOizRLHLGlLO7,spotify:track:7ex04ig5hEOizRLHLGlLO7,https://api.spotify.com/v1/tracks/7ex04ig5hEOizRLHLGlLO7,https://api.spotify.com/v1/audio-analysis/7ex04ig5hEOizRLHLGlLO7,174866,4,relax
525,to god knows where - silence,BigRicePiano,0.323,0.0015,1,-36.751,1,0.0447,0.992,0.951,0.109,0.298,61.605,audio_features,7a4ZCgxbjGlcOEDXeadkGS,spotify:track:7a4ZCgxbjGlcOEDXeadkGS,https://api.spotify.com/v1/tracks/7a4ZCgxbjGlcOEDXeadkGS,https://api.spotify.com/v1/audio-analysis/7a4ZCgxbjGlcOEDXeadkGS,204375,4,relax
526,The Meadows 草地,Li Zemin,0.366,0.0905,10,-27.851,0,0.0408,0.987,0.833,0.09,0.234,124.479,audio_features,7hb7SEHUZXGA6O3ZZBoQGn,spotify:track:7hb7SEHUZXGA6O3ZZBoQGn,https://api.spotify.com/v1/tracks/7hb7SEHUZXGA6O3ZZBoQGn,https://api.spotify.com/v1/audio-analysis/7hb7SEHUZXGA6O3ZZBoQGn,170738,4,relax
527,Inside 内,Li Zemin,0.283,0.0329,1,-28.74,1,0.0341,0.975,0.899,0.109,0.192,139.106,audio_features,1fFH5FN5xZx2WT2dBXm4qx,spotify:track:1fFH5FN5xZx2WT2dBXm4qx,https://api.spotify.com/v1/tracks/1fFH5FN5xZx2WT2dBXm4qx,https://api.spotify.com/v1/audio-analysis/1fFH5FN5xZx2WT2dBXm4qx,116719,3,relax
528,Hideaway,Igulfrid,0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,2HwCcCi8Up9NECNBRt0yTV,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4,relax
529,Winterwald,Stephan Neudorf,0.499,0.0682,0,-25.339,0,0.0769,0.995,0.97,0.119,0.636,94.127,audio_features,2m7XqU0gRlcPasjZCKvp6f,spotify:track:2m7XqU0gRlcPasjZCKvp6f,https://api.spotify.com/v1/tracks/2m7XqU0gRlcPasjZCKvp6f,https://api.spotify.com/v1/audio-analysis/2m7XqU0gRlcPasjZCKvp6f,131238,4,relax
530,Berceuse,Sounds from a Box,0.402,0.0185,2,-30.302,0,0.0393,0.994,0.937,0.106,0.237,67.394,audio_features,6tw5ZIanXzO4ufu4abt7Vn,spotify:track:6tw5ZIanXzO4ufu4abt7Vn,https://api.spotify.com/v1/tracks/6tw5ZIanXzO4ufu4abt7Vn,https://api.spotify.com/v1/audio-analysis/6tw5ZIanXzO4ufu4abt7Vn,151750,3,relax
531,Smiles Awake You When You Rise,Anton Byers,0.532,0.023,5,-24.604,1,0.0523,0.989,0.935,0.11,0.189,80.492,audio_features,0W73eBalLv7GGi8YeWEXd1,spotify:track:0W73eBalLv7GGi8YeWEXd1,https://api.spotify.com/v1/tracks/0W73eBalLv7GGi8YeWEXd1,https://api.spotify.com/v1/audio-analysis/0W73eBalLv7GGi8YeWEXd1,194027,4,relax
532,When I Was Your Man,Bruno Mars,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4,romance
533,Let Me Down Slowly,Alec Benjamin,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4,romance
534,Somewhere Only We Know,Keane,0.448,0.665,9,-4.203,1,0.026,0.06,2.55e-05,0.0828,0.304,172.004,audio_features,1SKPmfSYaPsETbRHaiA18G,spotify:track:1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/tracks/1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/audio-analysis/1SKPmfSYaPsETbRHaiA18G,237147,4,romance
535,Photograph,Ed Sheeran,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,audio_features,1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,258987,4,romance
536,All of Me,John Legend,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,romance
537,Too Good At Goodbyes,Sam Smith,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,audio_features,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,201000,4,romance
538,Fix You,Coldplay,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4,romance
539,Falling,Harry Styles,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4,romance
540,Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,audio_features,1mKXFLRA179hdOWQBwUk9e,spotify:track:1mKXFLRA179hdOWQBwUk9e,https://api.spotify.com/v1/tracks/1mKXFLRA179hdOWQBwUk9e,https://api.spotify.com/v1/audio-analysis/1mKXFLRA179hdOWQBwUk9e,242733,4,romance
541,Thinking out Loud,Ed Sheeran,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,audio_features,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4,romance
542,positions,Ariana Grande,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,audio_features,35mvY5S1H3J2QZyna3TFe0,spotify:track:35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/audio-analysis/35mvY5S1H3J2QZyna3TFe0,172325,4,romance
543,Stay With Me,Sam Smith,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,audio_features,5Nm9ERjJZ5oyfXZTECKmRt,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/tracks/5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/audio-analysis/5Nm9ERjJZ5oyfXZTECKmRt,172724,4,romance
544,A Thousand Years,Christina Perri,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,6lanRgr6wXibZr8KgzXxBl,spotify:track:6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/tracks/6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/audio-analysis/6lanRgr6wXibZr8KgzXxBl,285120,3,romance
545,Lose You To Love Me,Selena Gomez,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4,romance
546,I'm Yours,Jason Mraz,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,audio_features,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242947,4,romance
547,Just the Way You Are,Bruno Mars,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,47Slg6LuqLaX0VodpSCvPt,spotify:track:47Slg6LuqLaX0VodpSCvPt,https://api.spotify.com/v1/tracks/47Slg6LuqLaX0VodpSCvPt,https://api.spotify.com/v1/audio-analysis/47Slg6LuqLaX0VodpSCvPt,220734,4,romance
548,All I Want,Kodaline,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,audio_features,0NlGoUyOJSuSHmngoibVAs,spotify:track:0NlGoUyOJSuSHmngoibVAs,https://api.spotify.com/v1/tracks/0NlGoUyOJSuSHmngoibVAs,https://api.spotify.com/v1/audio-analysis/0NlGoUyOJSuSHmngoibVAs,305747,3,romance
549,Kiss Me,Sixpence None The Richer,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,audio_features,754kgU5rWscRTfvlsuEwFp,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,208680,4,romance
550,With Or Without You,U2,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,audio_features,6ADSaE87h8Y3lccZlBJdXH,spotify:track:6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/audio-analysis/6ADSaE87h8Y3lccZlBJdXH,295516,4,romance
551,this is what falling in love feels like,JVKE,0.422,0.44,11,-5.53,1,0.0544,0.617,0.0,0.0837,0.332,128.934,audio_features,2PWTZV5znjLtZC5T1EVJvL,spotify:track:2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/tracks/2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/audio-analysis/2PWTZV5znjLtZC5T1EVJvL,120308,5,romance
552,Señorita,"Shawn Mendes, Camila Cabello",0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,audio_features,0TK2YIli7K1leLovkQiNik,spotify:track:0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,190960,4,romance
553,It's You,Ali Gatie,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,audio_features,5DqdesEfbRyOlSS3Tf6c29,spotify:track:5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/tracks/5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/audio-analysis/5DqdesEfbRyOlSS3Tf6c29,212607,4,romance
554,Mirrors,Justin Timberlake,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,audio_features,4rHZZAmHpZrA3iH5zx8frV,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,484147,4,romance
555,Happier,Ed Sheeran,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,audio_features,2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,207520,4,romance
556,You're Still The One,Shania Twain,0.585,0.494,3,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822,audio_features,1wb4P4F0sxAQ2KXrRvsx6n,spotify:track:1wb4P4F0sxAQ2KXrRvsx6n,https://api.spotify.com/v1/tracks/1wb4P4F0sxAQ2KXrRvsx6n,https://api.spotify.com/v1/audio-analysis/1wb4P4F0sxAQ2KXrRvsx6n,212200,4,romance
557,When We Were Young,Adele,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,audio_features,6O5TrlFWTYvznd9fMC0VvU,spotify:track:6O5TrlFWTYvznd9fMC0VvU,https://api.spotify.com/v1/tracks/6O5TrlFWTYvznd9fMC0VvU,https://api.spotify.com/v1/audio-analysis/6O5TrlFWTYvznd9fMC0VvU,290900,4,romance
558,34+35,Ariana Grande,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,audio_features,6Im9k8u9iIzKMrmV7BWtlF,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,173711,4,romance
559,Be Alright,Dean Lewis,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,audio_features,3EPXxR3ImUwfayaurPi3cm,spotify:track:3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,https://api.spotify.com/v1/audio-analysis/3EPXxR3ImUwfayaurPi3cm,196373,4,romance
560,What A Time (feat. Niall Horan),"Julia Michaels, Niall Horan",0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,audio_features,5WtfUKzXircvW8l5aaVZWT,spotify:track:5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/tracks/5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/audio-analysis/5WtfUKzXircvW8l5aaVZWT,173307,4,romance
561,Rewrite The Stars (with James Arthur & Anne-Marie),"James Arthur, Anne-Marie",0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,audio_features,6mQLN3zRtAp6ovjusyYKrV,spotify:track:6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV,218293,4,romance
562,Get You The Moon (feat. Snøw),"Kina, Snøw",0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,audio_features,4ZLzoOkj0MPWrTLvooIuaa,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/audio-analysis/4ZLzoOkj0MPWrTLvooIuaa,179080,4,romance
563,I Don't Care (with Justin Bieber),"Ed Sheeran & Justin Bieber, Justin Bieber",0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4,romance
564,Let Her Go,Passenger,0.445,0.541,7,-7.36,1,0.0736,0.359,0.0,0.109,0.217,76.289,audio_features,2pUpNOgJBIBCcjyQZQ00qU,spotify:track:2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/tracks/2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/audio-analysis/2pUpNOgJBIBCcjyQZQ00qU,252733,4,romance
565,Make You Feel My Love,Adele,0.317,0.172,10,-10.636,1,0.0326,0.907,0.000383,0.105,0.0963,65.18,audio_features,273QnyCvJB65rScHJ1nPZb,spotify:track:273QnyCvJB65rScHJ1nPZb,https://api.spotify.com/v1/tracks/273QnyCvJB65rScHJ1nPZb,https://api.spotify.com/v1/audio-analysis/273QnyCvJB65rScHJ1nPZb,212040,3,romance
566,Wherever You Will Go,The Calling,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,audio_features,5QpaGzWp0hwB5faV8dkbAz,spotify:track:5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/tracks/5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/audio-analysis/5QpaGzWp0hwB5faV8dkbAz,208600,4,romance
567,"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber",0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,audio_features,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693,4,romance
568,Secret Love Song (feat. Jason Derulo),"Little Mix, Jason Derulo",0.529,0.614,9,-5.032,1,0.0479,0.215,0.0,0.277,0.141,92.972,audio_features,6KHL1En9v6iNWjcs44mcmU,spotify:track:6KHL1En9v6iNWjcs44mcmU,https://api.spotify.com/v1/tracks/6KHL1En9v6iNWjcs44mcmU,https://api.spotify.com/v1/audio-analysis/6KHL1En9v6iNWjcs44mcmU,249810,4,romance
569,New Light,John Mayer,0.826,0.694,7,-7.862,1,0.0315,0.316,0.0285,0.074,0.852,123.932,audio_features,4T6FWA703h6H7zk1FoSARw,spotify:track:4T6FWA703h6H7zk1FoSARw,https://api.spotify.com/v1/tracks/4T6FWA703h6H7zk1FoSARw,https://api.spotify.com/v1/audio-analysis/4T6FWA703h6H7zk1FoSARw,217427,4,romance
570,You Say,Lauren Daigle,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,audio_features,6Up545NUflOiXo8cEraH49,spotify:track:6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/tracks/6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/audio-analysis/6Up545NUflOiXo8cEraH49,274693,4,romance
571,Somebody To You,The Vamps,0.526,0.818,3,-5.952,1,0.0358,0.0587,0.0,0.333,0.896,171.96,audio_features,6VrLYoQKdhu1Jruei06t65,spotify:track:6VrLYoQKdhu1Jruei06t65,https://api.spotify.com/v1/tracks/6VrLYoQKdhu1Jruei06t65,https://api.spotify.com/v1/audio-analysis/6VrLYoQKdhu1Jruei06t65,185098,4,romance
572,Nothing,Bruno Major,0.555,0.27,2,-15.892,1,0.0888,0.931,0.544,0.103,0.271,139.681,audio_features,1lORkxEMmsCZqhoxcmk3A3,spotify:track:1lORkxEMmsCZqhoxcmk3A3,https://api.spotify.com/v1/tracks/1lORkxEMmsCZqhoxcmk3A3,https://api.spotify.com/v1/audio-analysis/1lORkxEMmsCZqhoxcmk3A3,162797,3,romance
573,South of the Border (feat. Camila Cabello & Cardi B),"Ed Sheeran, Camila Cabello, Cardi B",0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,audio_features,4vUmTMuQqjdnvlZmAH61Qk,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk,https://api.spotify.com/v1/audio-analysis/4vUmTMuQqjdnvlZmAH61Qk,204467,4,romance
574,Hello,Adele,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,audio_features,1Yk0cQdMLx5RzzFTYwmuld,spotify:track:1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/tracks/1Yk0cQdMLx5RzzFTYwmuld,https://api.spotify.com/v1/audio-analysis/1Yk0cQdMLx5RzzFTYwmuld,295502,4,romance
575,i'm so tired...,"Lauv, Troye Sivan",0.548,0.735,11,-7.572,1,0.236,0.173,0.0,0.195,0.498,101.252,audio_features,7LpMG3AEaIJgs62HQhAa91,spotify:track:7LpMG3AEaIJgs62HQhAa91,https://api.spotify.com/v1/tracks/7LpMG3AEaIJgs62HQhAa91,https://api.spotify.com/v1/audio-analysis/7LpMG3AEaIJgs62HQhAa91,162587,4,romance
576,The Man Who Can't Be Moved,The Script,0.605,0.629,10,-5.051,1,0.0279,0.437,0.0,0.097,0.308,99.894,audio_features,3nqqDo8CcCLke3ZoTgiOKf,spotify:track:3nqqDo8CcCLke3ZoTgiOKf,https://api.spotify.com/v1/tracks/3nqqDo8CcCLke3ZoTgiOKf,https://api.spotify.com/v1/audio-analysis/3nqqDo8CcCLke3ZoTgiOKf,241373,4,romance
577,Kiss from a Rose,Seal,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,audio_features,3YKptz29AsOlm7WAVnztBh,spotify:track:3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/tracks/3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/audio-analysis/3YKptz29AsOlm7WAVnztBh,288427,3,romance
578,Ghost,Justin Bieber,0.604,0.741,2,-5.571,1,0.0475,0.178,3.49e-05,0.409,0.473,153.947,audio_features,5dPz35akJjPqb17yeqNwqH,spotify:track:5dPz35akJjPqb17yeqNwqH,https://api.spotify.com/v1/tracks/5dPz35akJjPqb17yeqNwqH,https://api.spotify.com/v1/audio-analysis/5dPz35akJjPqb17yeqNwqH,153190,4,romance
579,Pointless,Lewis Capaldi,0.345,0.625,4,-4.025,1,0.0444,0.0758,0.0,0.112,0.336,169.494,audio_features,44G9fSM6qI8zRoG6Qwn3eq,spotify:track:44G9fSM6qI8zRoG6Qwn3eq,https://api.spotify.com/v1/tracks/44G9fSM6qI8zRoG6Qwn3eq,https://api.spotify.com/v1/audio-analysis/44G9fSM6qI8zRoG6Qwn3eq,231120,4,romance
580,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154,audio_features,225xvV8r1yKMHErSWivnow,spotify:track:225xvV8r1yKMHErSWivnow,https://api.spotify.com/v1/tracks/225xvV8r1yKMHErSWivnow,https://api.spotify.com/v1/audio-analysis/225xvV8r1yKMHErSWivnow,298760,4,romance
581,I GUESS I'M IN LOVE,Clinton Kane,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,audio_features,1is8gU4RVcN4J8xItxWoOY,spotify:track:1is8gU4RVcN4J8xItxWoOY,https://api.spotify.com/v1/tracks/1is8gU4RVcN4J8xItxWoOY,https://api.spotify.com/v1/audio-analysis/1is8gU4RVcN4J8xItxWoOY,204094,4,romance
